# typeId\tenName\tzhName
34852	Defunct Quantum Flux Generator 3 Blueprint	失效的量子通量发生器3蓝图
34853	Defunct Quantum Flux Generator 4 Blueprint	失效的量子通量发生器4蓝图
34854	Defunct Quantum Flux Generator 5 Blueprint	失效的量子通量发生器5蓝图
34868	Defunct Supercapital Construction Facilities Blueprint	失效的超级旗舰建造设施蓝图
34860	Defunct Survey Networks 1 Blueprint	失效的勘探网络1蓝图
34861	Defunct Survey Networks 2 Blueprint	失效的勘探网络2蓝图
34862	Defunct Survey Networks 3 Blueprint	失效的勘探网络3蓝图
34863	Defunct Survey Networks 4 Blueprint	失效的勘探网络4蓝图
34864	Defunct Survey Networks 5 Blueprint	失效的勘探网络5蓝图
2737	Defunct Territorial Claim Unit Blueprint	失效的主权宣布设施蓝图
12024	Deimos Blueprint	戴默斯级蓝图
81048	Deluge Blueprint	洪水级蓝图
26174	Demo Probe Launcher Blueprint	演示探针发射器蓝图
898	Depleted Uranium L Blueprint	贫铀弹蓝图 L
890	Depleted Uranium M Blueprint	贫铀弹蓝图 M
882	Depleted Uranium S Blueprint	贫铀弹蓝图 S
17667	Depleted Uranium XL Blueprint	贫铀弹蓝图 XL
28605	Design Laboratory Blueprint	设计实验室蓝图
12796	Desolation L Blueprint	荒芜蓝图 L
12794	Desolation M Blueprint	荒芜蓝图 M
12611	Desolation S Blueprint	荒芜蓝图 S
80006	Devastated Electrical Filament Blueprint	荒芜电子纤维蓝图
12018	Devoter Blueprint	奉献级蓝图
960	Devourer Blueprint	吞噬级蓝图
80007	Disastrous Gamma Filament Blueprint	灾变伽玛纤维蓝图
32854	Discovery Survey Probe I Blueprint	发现号测量探针蓝图 I
45674	DogBlueprint_PLACEHOLDER	DogBlueprint_PLACEHOLDER
41246	Domination 10000MN Afterburner Blueprint	主天使10000MN加力燃烧器蓝图
41262	Domination 50000MN Microwarpdrive Blueprint	主天使50000MN微型跃迁推进器蓝图
41642	Domination Capital Cap Battery Blueprint	主天使旗舰级电容器电池蓝图
41664	Domination Capital Flex Shield Hardener Blueprint	主天使旗舰级弯曲护盾增强器蓝图
41669	Domination Capital Remote Shield Booster Blueprint	主天使旗舰级远程护盾回充增量器蓝图
41637	Domination Capital Shield Booster Blueprint	主天使旗舰级护盾回充增量器蓝图
41606	Domination Capital Shield Extender Blueprint	主天使旗舰级护盾扩展装置蓝图
27695	Domination Control Tower Blueprint	主天使控制塔蓝图
27694	Domination Control Tower Medium Blueprint	主天使中型控制塔蓝图
27696	Domination Control Tower Small Blueprint	主天使小型控制塔蓝图
28380	Domination Heavy Assault Missile Launcher Blueprint	主天使重型攻击导弹发射器蓝图
40747	Domination Heavy Warp Disruptor Blueprint	主天使重型跃迁扰断器蓝图
40765	Domination Heavy Warp Scrambler Blueprint	主天使重型跃迁扰频器蓝图
41167	Domination Hexa 2500mm Repeating Cannon Blueprint	主天使六联2500mm频射加农炮蓝图
27839	Domination Large Artillery Battery Blueprint	主天使大型火炮塔台蓝图
27840	Domination Large Autocannon Battery Blueprint	主天使大型自动加农炮塔台蓝图
27838	Domination Medium Artillery Battery Blueprint	主天使中型火炮塔台蓝图
27841	Domination Medium Autocannon Battery Blueprint	主天使中型自动加农炮塔台蓝图
41173	Domination Quad 3500mm Siege Artillery Blueprint	主天使四联3500mm会战火炮蓝图
41098	Domination Quad 800mm Repeating Cannon Blueprint	主天使四联800mm频射加农炮蓝图
83645	Domination Signature Radius Suppressor Blueprint	主天使信号半径抑制装置蓝图
27837	Domination Small Artillery Battery Blueprint	主天使小型火炮塔台蓝图
27842	Domination Small Autocannon Battery Blueprint	主天使小型自动加农炮塔台蓝图
27872	Domination Stasis Webification Battery Blueprint	主天使停滞网状光束发射台蓝图
32415	Domination Target Painter Blueprint	主天使目标标记装置蓝图
999	Dominix Blueprint	多米尼克斯级蓝图
32308	Dominix Navy Issue Blueprint	多米尼克斯级海军型蓝图
34442	Dominix Quafe Edition Blueprint	多米尼克斯级酷菲版蓝图
23058	Dragonfly I Blueprint	蜻蜓蓝图 I
41378	Dragonfly II Blueprint	蜻蜓蓝图 II
32875	Dragoon Blueprint	龙骑兵级蓝图
24699	Drake Blueprint	幼龙级蓝图
33154	Drake Navy Issue Blueprint	幼龙级海军型蓝图
17933	Dramiel Blueprint	德拉米尔级蓝图
52255	Draugur Blueprint	德拉古级蓝图
41661	Dread Guristas Capital Flex Shield Hardener Blueprint	恐惧古斯塔斯旗舰级弯曲护盾增强器蓝图
41670	Dread Guristas Capital Remote Shield Booster Blueprint	恐惧古斯塔斯旗舰级远程护盾回充增量器蓝图
41636	Dread Guristas Capital Shield Booster Blueprint	恐惧古斯塔斯旗舰级护盾回充增量器蓝图
41605	Dread Guristas Capital Shield Extender Blueprint	恐惧古斯塔斯旗舰级护盾扩展装置蓝图
27705	Dread Guristas Control Tower Blueprint	恐惧古斯塔斯控制塔蓝图
27704	Dread Guristas Control Tower Medium Blueprint	恐惧古斯塔斯中型控制塔蓝图
27703	Dread Guristas Control Tower Small Blueprint	恐惧古斯塔斯小型控制塔蓝图
27947	Dread Guristas Cruise Missile Battery Blueprint	恐惧古斯塔斯巡航导弹发射塔蓝图
28382	Dread Guristas Heavy Assault Missile Launcher Blueprint	恐惧古斯塔斯重型攻击导弹发射器蓝图
27864	Dread Guristas Ion Field Projection Battery Blueprint	恐惧古斯塔斯离子力场投射台蓝图
27863	Dread Guristas Phase Inversion Battery Blueprint	恐惧古斯塔斯相位倒置接收塔蓝图
41229	Dread Guristas Rapid Torpedo Launcher Blueprint	恐惧古斯塔斯超快速鱼雷发射器蓝图
83646	Dread Guristas Signature Radius Suppressor Blueprint	恐惧古斯塔斯信号半径抑制装置蓝图
27865	Dread Guristas Spatial Destabilization Battery Blueprint	恐惧古斯塔斯空间扰乱发射器蓝图
46578	Dread Guristas Standup Variable Spectrum ECM Blueprint	恐惧古斯塔斯屹立可变光谱ECM蓝图
27948	Dread Guristas Torpedo Battery Blueprint	恐惧古斯塔斯鱼雷发射塔蓝图
27866	Dread Guristas White Noise Generation Battery Blueprint	恐惧古斯塔斯白噪发生器台站蓝图
41179	Dread Guristas XL Cruise Missile Launcher Blueprint	恐惧古斯塔斯超大型巡航导弹发射器蓝图
27949	Dread Guristas XL Torpedo Battery Blueprint	恐惧古斯塔斯超大型鱼雷发射塔蓝图
41185	Dread Guristas XL Torpedo Launcher Blueprint	恐惧古斯塔斯超大型鱼雷发射器蓝图
49715	Drekavac Blueprint	德雷卡瓦级蓝图
41373	Dromi I Blueprint	德洛米蓝图 I
41374	Dromi II Blueprint	德洛米蓝图 II
2760	Drone Assembly Array Blueprint	无人机组装阵列蓝图
4394	Drone Damage Amplifier I Blueprint	无人机伤害增效装置蓝图 I
4406	Drone Damage Amplifier II Blueprint	无人机伤害增效装置蓝图 II
26926	Drone Damage Rig I Blueprint	无人机伤害改装件蓝图 I
26928	Drone Damage Rig II Blueprint	无人机伤害改装件蓝图 II
23528	Drone Link Augmentor I Blueprint	无人机链接增效器蓝图 I
24428	Drone Link Augmentor II Blueprint	无人机链接增效器蓝图 II
24396	Drone Navigation Computer I Blueprint	无人机导航电脑蓝图 I
24418	Drone Navigation Computer II Blueprint	无人机导航电脑蓝图 II
2762	Drug Lab Blueprint	药物实验室蓝图
20449	Dual 1000mm Railgun I Blueprint	双联1000mm磁轨炮蓝图 I
41145	Dual 1000mm Railgun II Blueprint	双联1000mm磁轨炮蓝图 II
1118	Dual 150mm Railgun I Blueprint	双联150mm磁轨炮蓝图 I
3107	Dual 150mm Railgun II Blueprint	双联150mm磁轨炮蓝图 II
824	Dual 180mm AutoCannon I Blueprint	双联180mm自动加农炮蓝图 I
2938	Dual 180mm AutoCannon II Blueprint	双联180mm自动加农炮蓝图 II
1123	Dual 250mm Railgun I Blueprint	双联250mm磁轨炮蓝图 I
3115	Dual 250mm Railgun II Blueprint	双联250mm磁轨炮蓝图 II
829	Dual 425mm AutoCannon I Blueprint	双联425mm自动加农炮蓝图 I
2946	Dual 425mm AutoCannon II Blueprint	双联425mm自动加农炮蓝图 II
830	Dual 650mm Repeating Cannon I Blueprint	双联650mm频射加农炮蓝图 I
2954	Dual 650mm Repeating Cannon II Blueprint	双联650mm频射加农炮蓝图 II
20447	Dual Giga Beam Laser I Blueprint	双联千兆级集束激光器蓝图 I
41186	Dual Giga Beam Laser II Blueprint	双联千兆级集束激光器蓝图 II
20445	Dual Giga Pulse Laser I Blueprint	双联千兆级脉冲激光器蓝图 I
41110	Dual Giga Pulse Laser II Blueprint	双联千兆级脉冲激光器蓝图 II
845	Dual Heavy Beam Laser I Blueprint	双联重型集束激光器蓝图 I
2986	Dual Heavy Beam Laser II Blueprint	双联重型集束激光器蓝图 II
844	Dual Heavy Pulse Laser I Blueprint	双联重型脉冲激光器蓝图 I
4148	Dual Heavy Pulse Laser II Blueprint	双联重型脉冲激光器蓝图 II
836	Dual Light Beam Laser I Blueprint	双联轻型集束激光器蓝图 I
2994	Dual Light Beam Laser II Blueprint	双联轻型集束激光器蓝图 II
835	Dual Light Pulse Laser I Blueprint	双联轻型脉冲激光器蓝图 I
3002	Dual Light Pulse Laser II Blueprint	双联轻型脉冲激光器蓝图 II
12012	Eagle Blueprint	银鹰级蓝图
45676	EasyBlueprint_PLACEHOLDER	EasyBlueprint_PLACEHOLDER
11622	ECCM - Gravimetric I Blueprint	引力ECCM发生器蓝图 I
11750	ECCM - Gravimetric II Blueprint	引力ECCM发生器蓝图 II
11623	ECCM - Ladar I Blueprint	光雷达ECCM发生器蓝图 I
11754	ECCM - Ladar II Blueprint	光雷达ECCM发生器蓝图 II
11624	ECCM - Magnetometric I Blueprint	磁力ECCM发生器蓝图 I
11758	ECCM - Magnetometric II Blueprint	磁力ECCM发生器蓝图 II
11626	ECCM - Omni I Blueprint	全效ECCM发生器蓝图 I
11762	ECCM - Omni II Blueprint	全效ECCM发生器蓝图 II
11625	ECCM - Radar I Blueprint	雷达ECCM发生器蓝图 I
11766	ECCM - Radar II Blueprint	雷达ECCM发生器蓝图 II
11770	ECCM Projector I Blueprint	ECCM投射器蓝图 I
11771	ECCM Projector II Blueprint	ECCM投射器蓝图 II
41230	ECCM Script Blueprint	ECCM脚本蓝图
3533	Echelon Blueprint	梯队级蓝图
964	Echo Blueprint	回声级蓝图
27679	ECM Jammer Burst Projector Blueprint	ECM干扰脉冲波投射器蓝图
23062	Einherji I Blueprint	因赫吉蓝图 I
41384	Einherji II Blueprint	因赫吉蓝图 II
88077	Electric Stability Generator Blueprint	电力稳定发生器蓝图
17347	Electrolytic Capacitor Unit Blueprint	电解电容器单元蓝图
30467	Electromechanical Interface Nexus Blueprint	机械电子接口节点蓝图
81072	Electromechanical Microprocessor Blueprint	机电微处理器蓝图
1122	Electron Blaster Cannon I Blueprint	电子疾速加农炮蓝图 I
3123	Electron Blaster Cannon II Blueprint	电子疾速加农炮蓝图 II
27921	Electron Bomb Blueprint	电子炸弹蓝图
42877	Electronic Hardening Charge Blueprint	电子增强弹药蓝图
42878	Electronic Superiority Charge Blueprint	电子优势弹药蓝图
54888	ElectroPunch Ultra L Blueprint	超级电击蓝图 L
54886	ElectroPunch Ultra M Blueprint	超级电击蓝图 M
54884	ElectroPunch Ultra S Blueprint	超级电击蓝图 S
11302	EM Armor Hardener I Blueprint	电磁装甲增强器蓝图 I
11643	EM Armor Hardener II Blueprint	电磁装甲增强器蓝图 II
1204	EM Coating I Blueprint	电磁涂层蓝图 I
1205	EM Coating II Blueprint	电磁涂层蓝图 II
11218	EM Energized Membrane I Blueprint	电磁电压薄膜蓝图 I
11220	EM Energized Membrane II Blueprint	电磁电压薄膜蓝图 II
17335	EM Pulse Generator Blueprint	电磁发生器蓝图
1809	EM Shield Amplifier I Blueprint	电磁护盾增效器蓝图 I
2554	EM Shield Amplifier II Blueprint	电磁护盾增效器蓝图 II
2294	EM Shield Hardener I Blueprint	电磁护盾增强器蓝图 I
2302	EM Shield Hardener II Blueprint	电磁护盾增强器蓝图 II
29997	Emergent Neurovisual Interface Blueprint	应变神经可视接口蓝图
902	EMP L Blueprint	电磁脉冲弹蓝图 L
894	EMP M Blueprint	电磁脉冲弹蓝图 M
886	EMP S Blueprint	电磁脉冲弹蓝图 S
17669	EMP XL Blueprint	电磁脉冲弹蓝图 XL
39583	Endurance Blueprint	永恒者级蓝图
58974	Enduring Interdiction Nullifier Blueprint	持久型拦截失效装置蓝图
41390	Energy Neutralization Burst Projector Blueprint	能量中和脉冲波投射器蓝图
2799	Energy Neutralizing Battery Blueprint	能量中和炮台蓝图
45487	Enforcer Blueprint	执法者级蓝图
57526	Enhanced Neurolink Protection Cell Blueprint	加强型神经链接防护单元蓝图
33004	Enormous Freight Container Blueprint	巨型货物集装箱蓝图
34594	Entosis Link I Blueprint	侵噬链接 I 蓝图
34596	Entosis Link II Blueprint	侵噬链接蓝图 II
48095	Entropic Radiation Sink I Blueprint	熵辐射槽蓝图 I
48096	Entropic Radiation Sink II Blueprint	熵辐射槽蓝图 II
12045	Enyo Blueprint	恩尤级蓝图
22443	Eos Blueprint	曙光女神级蓝图
990	Epithal Blueprint	埃比斯级蓝图
2764	Equipment Assembly Array Blueprint	装备组装阵列蓝图
41376	Equite I Blueprint	骑士蓝图 I
41377	Equite II Blueprint	骑士蓝图 II
1002	Erebus Blueprint	俄洛巴斯级蓝图
11376	Erinye Blueprint	艾琳伊级蓝图
22461	Eris Blueprint	厄里斯级蓝图
90054	Erratic Ore Mining Crystal Type A I Blueprint	不稳定矿石采集晶体A型蓝图 I
90057	Erratic Ore Mining Crystal Type A II Blueprint	不稳定矿石采集晶体A型蓝图 II
90055	Erratic Ore Mining Crystal Type B I Blueprint	不稳定矿石采集晶体B型蓝图 I
90058	Erratic Ore Mining Crystal Type B II Blueprint	不稳定矿石采集晶体B型蓝图 II
90056	Erratic Ore Mining Crystal Type C I Blueprint	不稳定矿石采集晶体C型蓝图 I
90059	Erratic Ore Mining Crystal Type C II Blueprint	不稳定矿石采集晶体C型蓝图 II
25584	Esoteric Data Interface Blueprint	机密数据接口蓝图
25854	Esoteric Ship Data Interface Blueprint	机密舰船数据接口蓝图
26600	Esoteric Tuner Data Interface Blueprint	机密调制器数据接口蓝图
32791	Etana Blueprint	伊塔那级蓝图
42886	Evasive Maneuvers Charge Blueprint	机动规避弹药蓝图
46361	Exceptional Moon Mining Crystal Type A I Blueprint	非凡卫星矿石采集晶体A型蓝图 I
46362	Exceptional Moon Mining Crystal Type A II Blueprint	非凡卫星矿石采集晶体A型蓝图 II
61233	Exceptional Moon Mining Crystal Type B I Blueprint	非凡卫星矿石采集晶体B型蓝图 I
61235	Exceptional Moon Mining Crystal Type B II Blueprint	非凡卫星矿石采集晶体B型蓝图 II
61234	Exceptional Moon Mining Crystal Type C I Blueprint	非凡卫星矿石采集晶体C型蓝图 I
61236	Exceptional Moon Mining Crystal Type C II Blueprint	非凡卫星矿石采集晶体C型蓝图 II
936	Executioner Blueprint	刽子手级蓝图
979	Exequror Blueprint	送葬者级蓝图
29345	Exequror Navy Issue Blueprint	送葬者级海军型蓝图
88078	Exotic Stability Generator Blueprint	异种稳定发生器蓝图
1318	Expanded Cargohold I Blueprint	扩充货柜舱蓝图 I
1320	Expanded Cargohold II Blueprint	扩充货柜舱蓝图 II
18640	Expanded Probe Launcher I Blueprint	延伸探针发射器蓝图 I
4261	Expanded Probe Launcher II Blueprint	延伸探针发射器蓝图 II
89632	Expedition Command Burst I Blueprint	远征指挥脉冲波蓝图 I
89633	Expedition Command Burst II Blueprint	远征指挥脉冲波蓝图 II
89636	Expedition Pinpointing Charge Blueprint	远征定位弹药蓝图
89635	Expedition Reach Charge Blueprint	远征范围弹药蓝图
89634	Expedition Strength Charge Blueprint	远征强度弹药蓝图
33984	Experimental Hyperspatial Accelerator Blueprint	实验型超空间加速装置蓝图
34125	Experimental Jump Drive Economizer Blueprint	实验型跳跃引擎节能装置蓝图
2820	Experimental Laboratory Blueprint	逆向工程实验室蓝图
50013	Expired Advanced 'Ardour' Cerebral Accelerator Blueprint	过期的高级'激情'大脑加速器蓝图
49969	Expired Advanced 'Brainfreeze' Cerebral Accelerator Blueprint	过期的高级"冻脑"大脑加速器蓝图
48925	Expired Advanced 'Radiance' Cerebral Accelerator Blueprint	过期的高级"光辉"大脑加速器蓝图
50011	Expired Basic 'Ardour' Cerebral Accelerator Blueprint	过期的基础型'激情'大脑加速器蓝图
49967	Expired Basic 'Brainfreeze' Cerebral Accelerator Blueprint	过期的基础型"冻脑"大脑加速器蓝图
48923	Expired Basic 'Radiance' Cerebral Accelerator Blueprint	过期的基础型"光辉"大脑加速器蓝图
62058	Expired Curious Warp Matrix Filament Blueprint	过期的奇异的跃迁矩阵纤维蓝图
62063	Expired Dangerous Warp Matrix Filament Blueprint	过期的危险的跃迁矩阵纤维蓝图
62059	Expired Enigmatic Warp Matrix Filament Blueprint	过期的神秘的跃迁矩阵纤维蓝图
50014	Expired Extended 'Ardour' Cerebral Accelerator Blueprint	过期的延展型'激情'大脑加速器蓝图
49970	Expired Extended 'Brainfreeze' Cerebral Accelerator Blueprint	过期的延展型"冻脑"大脑加速器蓝图
48926	Expired Extended 'Radiance' Cerebral Accelerator Blueprint	过期的延展型"光辉"大脑加速器蓝图
62062	Expired Hazardous Warp Matrix Filament Blueprint	过期的有害的跃迁矩阵纤维蓝图
62060	Expired Mysterious Warp Matrix Filament Blueprint	过期的玄妙的跃迁矩阵纤维蓝图
62064	Expired Perilous Warp Matrix Filament Blueprint	过期的险恶的跃迁矩阵纤维蓝图
62061	Expired Precarious Warp Matrix Filament Blueprint	过期的不稳定的跃迁矩阵纤维蓝图
50012	Expired Standard 'Ardour' Cerebral Accelerator Blueprint	过期的标准'激情'大脑加速器蓝图
49968	Expired Standard 'Brainfreeze' Cerebral Accelerator Blueprint	过期的标准"冻脑"大脑加速器蓝图
48924	Expired Standard 'Radiance' Cerebral Accelerator Blueprint	过期的标准"光辉"大脑加速器蓝图
88020	Exploration Detector 1 Blueprint	探索探测器1蓝图
88029	Exploration Detector 2 Blueprint	探索探测器2蓝图
88036	Exploration Detector 3 Blueprint	探索探测器3蓝图
2757	Explosion Dampening Array Blueprint	爆炸伤害弱化设备阵列蓝图
11304	Explosive Armor Hardener I Blueprint	爆炸装甲增强器蓝图 I
11647	Explosive Armor Hardener II Blueprint	爆炸装甲增强器蓝图 II
1265	Explosive Coating I Blueprint	爆炸涂层蓝图 I
1267	Explosive Coating II Blueprint	爆炸涂层蓝图 II
11228	Explosive Energized Membrane I Blueprint	爆炸电压薄膜蓝图 I
11230	Explosive Energized Membrane II Blueprint	爆炸电压薄膜蓝图 II
2530	Explosive Shield Amplifier I Blueprint	爆炸护盾增效器蓝图 I
2532	Explosive Shield Amplifier II Blueprint	爆炸护盾增效器蓝图 II
2290	Explosive Shield Hardener I Blueprint	爆炸护盾增强器蓝图 I
2298	Explosive Shield Hardener II Blueprint	爆炸护盾增强器蓝图 II
52823	Extended 'Bonding' Cerebral Accelerator Blueprint	延展型'融合'大脑加速器蓝图
52820	Extended 'Equality' Cerebral Accelerator Blueprint	延展型'平等'大脑加速器蓝图
52826	Extended 'Guri Hivaa' Cerebral Accelerator Blueprint	延展型'古力西瓦'大脑加速器蓝图
52829	Extended 'Radiance' Cerebral Accelerator Blueprint	延展型"光辉"大脑加速器蓝图
52832	Extended 'Synapse' Overmind Accelerator Blueprint	延展型"突触"主宰加速器蓝图
23760	FA-14 Templar Blueprint	FA-14圣殿骑士蓝图
11958	Falcon Blueprint	战隼级蓝图
31899	Federation Navy 100mm Steel Plates Blueprint	联邦海军100mm钢附甲板蓝图
15771	Federation Navy 100MN Afterburner Blueprint	联邦海军100MN加力燃烧器蓝图
15767	Federation Navy 10MN Afterburner Blueprint	联邦海军10MN加力燃烧器蓝图
31903	Federation Navy 1600mm Steel Plates Blueprint	联邦海军1600mm钢附甲板蓝图
15762	Federation Navy 1MN Afterburner Blueprint	联邦海军1MN加力燃烧器蓝图
15842	Federation Navy 200mm Railgun Blueprint	联邦海军200mm磁轨炮蓝图
31907	Federation Navy 200mm Steel Plates Blueprint	联邦海军200mm钢附甲板蓝图
15839	Federation Navy 350mm Railgun Blueprint	联邦海军350mm磁轨炮蓝图
31911	Federation Navy 400mm Steel Plates Blueprint	联邦海军400mm钢附甲板蓝图
15769	Federation Navy 500MN Microwarpdrive Blueprint	联邦海军500MN微型跃迁推进器蓝图
15765	Federation Navy 50MN Microwarpdrive Blueprint	联邦海军50MN微型跃迁推进器蓝图
15760	Federation Navy 5MN Microwarpdrive Blueprint	联邦海军5MN微型跃迁推进器蓝图
31919	Federation Navy 800mm Steel Plates Blueprint	联邦海军800mm钢附甲板蓝图
94006	Federation Navy Bastion Module Blueprint	联邦海军堡垒装备蓝图
15678	Federation Navy Co-Processor Blueprint	联邦海军协处理器蓝图
17842	Federation Navy Comet Blueprint	联邦海军彗星级蓝图
17833	Federation Navy EM Armor Hardener Blueprint	联邦海军电磁装甲增强器蓝图
17556	Federation Navy EM Coating Blueprint	联邦海军电磁涂层蓝图
15734	Federation Navy EM Energized Membrane Blueprint	联邦海军电磁电压薄膜蓝图
17835	Federation Navy Explosive Armor Hardener Blueprint	联邦海军爆炸装甲增强器蓝图
17554	Federation Navy Explosive Coating Blueprint	联邦海军爆炸涂层蓝图
15736	Federation Navy Explosive Energized Membrane Blueprint	联邦海军爆炸电压薄膜蓝图
83597	Federation Navy Firbolg Blueprint	联邦海军掷矛手舰载机蓝图
31887	Federation Navy Garde Blueprint	联邦海军卫兵蓝图
31883	Federation Navy Hammerhead Blueprint	联邦海军战锤蓝图
31881	Federation Navy Hobgoblin Blueprint	联邦海军地精灵蓝图
17837	Federation Navy Kinetic Armor Hardener Blueprint	联邦海军动能装甲增强器蓝图
17552	Federation Navy Kinetic Coating Blueprint	联邦海军动能涂层蓝图
15738	Federation Navy Kinetic Energized Membrane Blueprint	联邦海军动能电压薄膜蓝图
15956	Federation Navy Large Plasma Smartbomb Blueprint	联邦海军大型等离子立体炸弹蓝图
15896	Federation Navy Magnetic Field Stabilizer Blueprint	联邦海军磁性力场稳定器蓝图
15954	Federation Navy Medium Plasma Smartbomb Blueprint	联邦海军中型等离子立体炸弹蓝图
17550	Federation Navy Multispectrum Coating Blueprint	联邦海军多谱式涂层蓝图
15740	Federation Navy Multispectrum Energized Membrane Blueprint	联邦海军多谱式电压薄膜蓝图
31885	Federation Navy Ogre Blueprint	联邦海军蛮妖蓝图
31943	Federation Navy Omnidirectional Tracking Link Blueprint	联邦海军全方位索敌连接蓝图
15968	Federation Navy Remote Tracking Computer Blueprint	联邦海军远距索敌计算机蓝图
83601	Federation Navy Satyr Blueprint	联邦海军萨梯级蓝图
17521	Federation Navy Sensor Booster Blueprint	联邦海军感应增强器蓝图
83605	Federation Navy Siren Blueprint	联邦海军塞壬级蓝图
15950	Federation Navy Small Plasma Smartbomb Blueprint	联邦海军小型等离子立体炸弹蓝图
17561	Federation Navy Stasis Webifier Blueprint	联邦海军停滞缠绕光束蓝图
17839	Federation Navy Thermal Armor Hardener Blueprint	联邦海军热能装甲增强器蓝图
17558	Federation Navy Thermal Coating Blueprint	联邦海军热能涂层蓝图
15732	Federation Navy Thermal Energized Membrane Blueprint	联邦海军热能电压薄膜蓝图
15793	Federation Navy Tracking Computer Blueprint	联邦海军索敌计算机蓝图
20190	Fenrir Blueprint	芬利厄级蓝图
17355	Fernite Carbide Composite Armor Plate Blueprint	碳化菲尔金属合成物附甲蓝图
16228	Ferox Blueprint	猛鲑级蓝图
33874	Ferox Guristas Edition Blueprint	猛鲑级古斯塔斯版蓝图
72926	Ferox Navy Issue Blueprint	猛鲑级海军型蓝图
35782	Fiend Blueprint	恶魔级蓝图
24284	Fighter Support Unit I Blueprint	铁骑舰载机辅助单元蓝图 I
41416	Fighter Support Unit II Blueprint	铁骑舰载机辅助单元蓝图 II
22781	Fighter Uno Blueprint	乌弩舰载机蓝图
93919	Filmir's Modified Mining Laser Upgrade Blueprint	菲尔米尔的改良型采矿激光器提升器蓝图
23060	Firbolg I Blueprint	掷矛手蓝图 I
41381	Firbolg II Blueprint	掷矛手蓝图 II
81075	Fission Reactor Unit Blueprint	裂变反应堆处理器蓝图
81070	Fission Thruster Blueprint	裂变推进器蓝图
22465	Flycatcher Blueprint	飞燕级蓝图
841	Focused Medium Beam Laser I Blueprint	聚焦中型集束激光器蓝图 I
3010	Focused Medium Beam Laser II Blueprint	聚焦中型集束激光器蓝图 II
840	Focused Medium Pulse Laser I Blueprint	聚焦中型脉冲激光器蓝图 I
3513	Focused Medium Pulse Laser II Blueprint	聚焦中型脉冲激光器蓝图 II
29004	Focused Warp Disruption Script Blueprint	聚焦跃迁干扰脚本蓝图
45011	Focused Warp Scrambling Script Blueprint	聚焦跃迁扰频脚本蓝图
36967	Fortizar Blueprint	铁壁蓝图
27657	Foundation Upgrade Platform Blueprint	基础升级平台蓝图
32208	Freki Blueprint	暴狼级蓝图
49972	Frostline 'Clavicula' Integrated Analyzer Blueprint	霜线 '锁骨' 集成式分析仪蓝图
49973	Frostline 'Omnivore' Harvester Upgrade Blueprint	霜线 '杂食' 采集能力提升器蓝图
30003	Fullerene Intercalated Sheets Blueprint	富勒烯夹页蓝图
30477	Fulleroferrocene Power Conduits Blueprint	富勒二茂铁能量导管蓝图
961	Fury Blueprint	女神级蓝图
900	Fusion L Blueprint	聚变弹蓝图 L
892	Fusion M Blueprint	聚变弹蓝图 M
17331	Fusion Reactor Unit Blueprint	聚变反应堆机组蓝图
884	Fusion S Blueprint	聚变弹蓝图 S
17349	Fusion Thruster Blueprint	聚变推进器蓝图
17671	Fusion XL Blueprint	聚变弹蓝图 XL
57510	G-O Trigger Neurolink Conduit Blueprint	G-O触发式神经链接回路蓝图
21945	Gallente Administrative Outpost Platform Blueprint	盖伦特行政空间站平台蓝图
27970	Gallente Advanced Outpost Factory Platform Blueprint	盖伦特高级空间站车间平台蓝图
28010	Gallente Advanced Outpost Laboratory Platform Blueprint	盖伦特高级空间站实验室平台蓝图
28058	Gallente Advanced Outpost Office Platform Blueprint	盖伦特高级空间站办公室平台蓝图
27978	Gallente Advanced Outpost Plant Platform Blueprint	盖伦特高级空间站工厂平台蓝图
28034	Gallente Advanced Outpost Refinery Platform Blueprint	盖伦特高级空间站精炼平台蓝图
27940	Gallente Basic Outpost Factory Platform Blueprint	盖伦特基础空间站车间平台蓝图
28006	Gallente Basic Outpost Laboratory Platform Blueprint	盖伦特基础空间站实验室平台蓝图
28054	Gallente Basic Outpost Office Platform Blueprint	盖伦特基础空间站办公室平台蓝图
27984	Gallente Basic Outpost Plant Platform Blueprint	盖伦特基础空间站工厂平台蓝图
28030	Gallente Basic Outpost Refinery Platform Blueprint	盖伦特基础空间站精炼平台蓝图
2780	Gallente Control Tower Blueprint	盖伦特控制塔蓝图
2781	Gallente Control Tower Medium Blueprint	盖伦特中型控制塔蓝图
2782	Gallente Control Tower Small Blueprint	盖伦特小型控制塔蓝图
33609	Gallente Encounter Surveillance System Blueprint	盖伦特事件监测装置蓝图
29333	Gallente Media Shuttle Blueprint	盖伦特传媒穿梭机蓝图
27968	Gallente Outpost Factory Platform Blueprint	盖伦特空间站车间平台蓝图
28008	Gallente Outpost Laboratory Platform Blueprint	盖伦特空间站实验室平台蓝图
28056	Gallente Outpost Office Platform Blueprint	盖伦特空间站办公室平台蓝图
27976	Gallente Outpost Plant Platform Blueprint	盖伦特空间站工厂平台蓝图
28032	Gallente Outpost Refinery Platform Blueprint	盖伦特空间站精炼平台蓝图
43663	Gallente Phenomena Generator Blueprint	盖伦特现象发生器蓝图
11130	Gallente Shuttle Blueprint	盖伦特穿梭机蓝图
